menuId,usuarioId,fecha,alimentoId,nombreAlimento,cantidadGramos,tiempoComida,calorias,proteinas,carbohidratos,grasas
445,22,2025-03-01,11,Pechuga de pollo,100,Almuerzo,165.0,31.0,0.0,3.6
445,22,2025-03-01,1,Arroz blanco cocido,150,Almuerzo,195.0,4.05,42.3,0.45
445,22,2025-03-01,42,Espinaca,200,Cena,46.0,5.8,7.2,0.8
446,22,2025-03-11,32,Banano,150,Desayuno,133.5,1.65,34.5,0.45
446,22,2025-03-11,19,Clara de huevo,100,Desayuno,52.0,11.0,0.7,0.2
446,22,2025-03-11,15,Atún en agua,300,Almuerzo,348.0,78.0,0.0,3.0
446,22,2025-03-11,41,Brócoli,200,Almuerzo,68.0,5.6,13.2,0.8
446,22,2025-03-11,13,Carne molida res 90%,200,Cena,352.0,52.0,0.0,16.0
446,22,2025-03-11,11,Pechuga de pollo,200,Cena,330.0,62.0,0.0,7.2
447,22,2025-03-21,5,Avena en hojuelas,250,Desayuno,972.5,42.5,165.0,17.5
447,22,2025-03-21,41,Brócoli,150,Almuerzo,51.0,4.2,9.9,0.6
447,22,2025-03-21,6,Pasta cocida,200,Almuerzo,316.0,11.6,62.0,1.8
447,22,2025-03-21,42,Espinaca,200,Cena,46.0,5.8,7.2,0.8
447,22,2025-03-21,33,Naranja,100,MeriendaTarde,47.0,0.9,12.0,0.1
448,22,2025-03-24,33,Naranja,150,Desayuno,70.5,1.35,18.0,0.15
448,22,2025-03-24,13,Carne molida res 90%,100,Almuerzo,176.0,26.0,0.0,8.0
448,22,2025-03-24,1,Arroz blanco cocido,300,Almuerzo,390.0,8.1,84.6,0.9
448,22,2025-03-24,11,Pechuga de pollo,250,Almuerzo,412.5,77.5,0.0,9.0
448,22,2025-03-24,6,Pasta cocida,200,Cena,316.0,11.6,62.0,1.8
449,22,2025-03-25,5,Avena en hojuelas,100,Desayuno,389.0,17.0,66.0,7.0
449,22,2025-03-25,4,Pan integral,250,Desayuno,617.5,32.5,102.5,8.5
449,22,2025-03-25,44,Tomate,100,Almuerzo,18.0,0.9,3.9,0.2
449,22,2025-03-25,13,Carne molida res 90%,250,Almuerzo,440.0,65.0,0.0,20.0
449,22,2025-03-25,1,Arroz blanco cocido,300,Almuerzo,390.0,8.1,84.6,0.9
449,22,2025-03-25,41,Brócoli,200,Cena,68.0,5.6,13.2,0.8
450,22,2025-03-28,31,Manzana,250,Desayuno,130.0,0.75,35.0,0.5
450,22,2025-03-28,2,Arroz integral cocido,300,Almuerzo,336.0,7.8,70.5,2.7
450,22,2025-03-28,15,Atún en agua,300,Almuerzo,348.0,78.0,0.0,3.0
450,22,2025-03-28,48,Aguacate,150,Cena,240.0,3.0,13.5,22.5
451,23,2025-01-02,31,Manzana,100,Desayuno,52.0,0.3,14.0,0.2
451,23,2025-01-02,32,Banano,150,Desayuno,133.5,1.65,34.5,0.45
451,23,2025-01-02,44,Tomate,100,Almuerzo,18.0,0.9,3.9,0.2
451,23,2025-01-02,41,Brócoli,250,Almuerzo,85.0,7.0,16.5,1.0
451,23,2025-01-02,11,Pechuga de pollo,100,Cena,165.0,31.0,0.0,3.6
451,23,2025-01-02,16,Salmón,100,Cena,208.0,20.0,0.0,13.0
451,23,2025-01-02,31,Manzana,100,MeriendaTarde,52.0,0.3,14.0,0.2
452,23,2025-01-06,31,Manzana,250,Desayuno,130.0,0.75,35.0,0.5
452,23,2025-01-06,2,Arroz integral cocido,300,Almuerzo,336.0,7.8,70.5,2.7
452,23,2025-01-06,11,Pechuga de pollo,300,Almuerzo,495.0,93.0,0.0,10.8
452,23,2025-01-06,41,Brócoli,200,Almuerzo,68.0,5.6,13.2,0.8
452,23,2025-01-06,16,Salmón,100,Cena,208.0,20.0,0.0,13.0
452,23,2025-01-06,56,Mantequilla de mani,30,MeriendaTarde,176.4,7.5,6.0,15.0
453,23,2025-01-11,33,Naranja,150,Desayuno,70.5,1.35,18.0,0.15
453,23,2025-01-11,3,Pan blanco,200,Desayuno,530.0,18.0,98.0,6.4
453,23,2025-01-11,41,Brócoli,250,Almuerzo,85.0,7.0,16.5,1.0
453,23,2025-01-11,42,Espinaca,100,Almuerzo,23.0,2.9,3.6,0.4
453,23,2025-01-11,13,Carne molida res 90%,300,Almuerzo,528.0,78.0,0.0,24.0
453,23,2025-01-11,11,Pechuga de pollo,100,Cena,165.0,31.0,0.0,3.6
454,23,2025-01-13,31,Manzana,250,Desayuno,130.0,0.75,35.0,0.5
454,23,2025-01-13,44,Tomate,100,Almuerzo,18.0,0.9,3.9,0.2
454,23,2025-01-13,42,Espinaca,300,Almuerzo,69.0,8.7,10.8,1.2
454,23,2025-01-13,13,Carne molida res 90%,150,Cena,264.0,39.0,0.0,12.0
455,23,2025-01-18,31,Manzana,100,Desayuno,52.0,0.3,14.0,0.2
455,23,2025-01-18,18,Huevo entero,200,Desayuno,310.0,26.0,2.2,22.0
455,23,2025-01-18,11,Pechuga de pollo,300,Almuerzo,495.0,93.0,0.0,10.8
455,23,2025-01-18,1,Arroz blanco cocido,200,Almuerzo,260.0,5.4,56.4,0.6
455,23,2025-01-18,42,Espinaca,100,Cena,23.0,2.9,3.6,0.4
455,23,2025-01-18,32,Banano,100,MeriendaTarde,89.0,1.1,23.0,0.3
456,23,2025-01-26,32,Banano,100,Desayuno,89.0,1.1,23.0,0.3
456,23,2025-01-26,6,Pasta cocida,250,Almuerzo,395.0,14.5,77.5,2.25
456,23,2025-01-26,41,Brócoli,300,Almuerzo,102.0,8.4,19.8,1.2
456,23,2025-01-26,41,Brócoli,200,Cena,68.0,5.6,13.2,0.8
457,23,2025-01-27,32,Banano,100,Desayuno,89.0,1.1,23.0,0.3
457,23,2025-01-27,3,Pan blanco,200,Desayuno,530.0,18.0,98.0,6.4
457,23,2025-01-27,6,Pasta cocida,200,Almuerzo,316.0,11.6,62.0,1.8
457,23,2025-01-27,11,Pechuga de pollo,100,Almuerzo,165.0,31.0,0.0,3.6
457,23,2025-01-27,48,Aguacate,100,Cena,160.0,2.0,9.0,15.0
457,23,2025-01-27,51,Almendras,30,MeriendaTarde,173.7,6.3,6.6,15.0
458,23,2025-02-04,33,Naranja,200,Desayuno,94.0,1.8,24.0,0.2
458,23,2025-02-04,42,Espinaca,150,Almuerzo,34.5,4.35,5.4,0.6
458,23,2025-02-04,13,Carne molida res 90%,100,Almuerzo,176.0,26.0,0.0,8.0
458,23,2025-02-04,15,Atún en agua,200,Almuerzo,232.0,52.0,0.0,2.0
458,23,2025-02-04,41,Brócoli,100,Cena,34.0,2.8,6.6,0.4
458,23,2025-02-04,16,Salmón,100,Cena,208.0,20.0,0.0,13.0
459,23,2025-02-20,18,Huevo entero,250,Desayuno,387.5,32.5,2.75,27.5
459,23,2025-02-20,19,Clara de huevo,150,Desayuno,78.0,16.5,1.05,0.3
459,23,2025-02-20,16,Salmón,200,Almuerzo,416.0,40.0,0.0,26.0
459,23,2025-02-20,11,Pechuga de pollo,250,Almuerzo,412.5,77.5,0.0,9.0
459,23,2025-02-20,42,Espinaca,150,Almuerzo,34.5,4.35,5.4,0.6
459,23,2025-02-20,1,Arroz blanco cocido,100,Cena,130.0,2.7,28.2,0.3
460,23,2025-02-21,33,Naranja,200,Desayuno,94.0,1.8,24.0,0.2
460,23,2025-02-21,44,Tomate,300,Almuerzo,54.0,2.7,11.7,0.6
460,23,2025-02-21,13,Carne molida res 90%,150,Almuerzo,264.0,39.0,0.0,12.0
460,23,2025-02-21,13,Carne molida res 90%,100,Cena,176.0,26.0,0.0,8.0
460,23,2025-02-21,16,Salmón,150,Cena,312.0,30.0,0.0,19.5
460,23,2025-02-21,32,Banano,100,MeriendaTarde,89.0,1.1,23.0,0.3
461,23,2025-02-23,18,Huevo entero,200,Desayuno,310.0,26.0,2.2,22.0
461,23,2025-02-23,33,Naranja,100,Desayuno,47.0,0.9,12.0,0.1
461,23,2025-02-23,11,Pechuga de pollo,150,Almuerzo,247.5,46.5,0.0,5.4
461,23,2025-02-23,41,Brócoli,300,Almuerzo,102.0,8.4,19.8,1.2
461,23,2025-02-23,13,Carne molida res 90%,150,Cena,264.0,39.0,0.0,12.0
461,23,2025-02-23,42,Espinaca,100,Cena,23.0,2.9,3.6,0.4
462,23,2025-02-28,5,Avena en hojuelas,150,Desayuno,583.5,25.5,99.0,10.5
462,23,2025-02-28,16,Salmón,250,Almuerzo,520.0,50.0,0.0,32.5
462,23,2025-02-28,1,Arroz blanco cocido,250,Almuerzo,325.0,6.75,70.5,0.75
462,23,2025-02-28,1,Arroz blanco cocido,100,Cena,130.0,2.7,28.2,0.3
462,23,2025-02-28,41,Brócoli,100,Cena,34.0,2.8,6.6,0.4
462,23,2025-02-28,23,Yogur natural,100,MeriendaTarde,59.0,10.0,3.6,0.4
463,23,2025-03-01,18,Huevo entero,250,Desayuno,387.5,32.5,2.75,27.5
463,23,2025-03-01,11,Pechuga de pollo,150,Almuerzo,247.5,46.5,0.0,5.4
463,23,2025-03-01,42,Espinaca,250,Almuerzo,57.5,7.25,9.0,1.0
463,23,2025-03-01,16,Salmón,250,Almuerzo,520.0,50.0,0.0,32.5
463,23,2025-03-01,1,Arroz blanco cocido,100,Cena,130.0,2.7,28.2,0.3
464,23,2025-03-05,18,Huevo entero,150,Desayuno,232.5,19.5,1.65,16.5
464,23,2025-03-05,13,Carne molida res 90%,150,Almuerzo,264.0,39.0,0.0,12.0
464,23,2025-03-05,11,Pechuga de pollo,300,Almuerzo,495.0,93.0,0.0,10.8
464,23,2025-03-05,2,Arroz integral cocido,100,Almuerzo,112.0,2.6,23.5,0.9
464,23,2025-03-05,41,Brócoli,200,Cena,68.0,5.6,13.2,0.8
464,23,2025-03-05,48,Aguacate,100,Cena,160.0,2.0,9.0,15.0
465,23,2025-03-12,32,Banano,250,Desayuno,222.5,2.75,57.5,0.75
465,23,2025-03-12,11,Pechuga de pollo,250,Almuerzo,412.5,77.5,0.0,9.0
465,23,2025-03-12,15,Atún en agua,300,Almuerzo,348.0,78.0,0.0,3.0
465,23,2025-03-12,6,Pasta cocida,250,Almuerzo,395.0,14.5,77.5,2.25
465,23,2025-03-12,42,Espinaca,200,Cena,46.0,5.8,7.2,0.8
465,23,2025-03-12,32,Banano,100,MeriendaTarde,89.0,1.1,23.0,0.3
466,23,2025-03-13,32,Banano,250,Desayuno,222.5,2.75,57.5,0.75
466,23,2025-03-13,16,Salmón,150,Almuerzo,312.0,30.0,0.0,19.5
466,23,2025-03-13,11,Pechuga de pollo,300,Almuerzo,495.0,93.0,0.0,10.8
466,23,2025-03-13,11,Pechuga de pollo,150,Cena,247.5,46.5,0.0,5.4
467,23,2025-03-14,3,Pan blanco,200,Desayuno,530.0,18.0,98.0,6.4
467,23,2025-03-14,4,Pan integral,250,Desayuno,617.5,32.5,102.5,8.5
467,23,2025-03-14,42,Espinaca,300,Almuerzo,69.0,8.7,10.8,1.2
467,23,2025-03-14,15,Atún en agua,150,Almuerzo,174.0,39.0,0.0,1.5
467,23,2025-03-14,48,Aguacate,200,Cena,320.0,4.0,18.0,30.0
467,23,2025-03-14,16,Salmón,100,Cena,208.0,20.0,0.0,13.0
468,23,2025-03-17,21,Leche entera,150,Desayuno,91.5,4.8,7.2,4.95
468,23,2025-03-17,5,Avena en hojuelas,100,Desayuno,389.0,17.0,66.0,7.0
468,23,2025-03-17,15,Atún en agua,300,Almuerzo,348.0,78.0,0.0,3.0
468,23,2025-03-17,42,Espinaca,300,Almuerzo,69.0,8.7,10.8,1.2
468,23,2025-03-17,41,Brócoli,150,Almuerzo,51.0,4.2,9.9,0.6
468,23,2025-03-17,13,Carne molida res 90%,150,Cena,264.0,39.0,0.0,12.0
469,23,2025-03-21,4,Pan integral,200,Desayuno,494.0,26.0,82.0,6.8
469,23,2025-03-21,3,Pan blanco,100,Desayuno,265.0,9.0,49.0,3.2
469,23,2025-03-21,42,Espinaca,250,Almuerzo,57.5,7.25,9.0,1.0
469,23,2025-03-21,11,Pechuga de pollo,100,Almuerzo,165.0,31.0,0.0,3.6
469,23,2025-03-21,13,Carne molida res 90%,200,Cena,352.0,52.0,0.0,16.0
470,23,2025-03-25,3,Pan blanco,100,Desayuno,265.0,9.0,49.0,3.2
470,23,2025-03-25,32,Banano,200,Desayuno,178.0,2.2,46.0,0.6
470,23,2025-03-25,16,Salmón,200,Almuerzo,416.0,40.0,0.0,26.0
470,23,2025-03-25,1,Arroz blanco cocido,250,Almuerzo,325.0,6.75,70.5,0.75
470,23,2025-03-25,1,Arroz blanco cocido,100,Cena,130.0,2.7,28.2,0.3
470,23,2025-03-25,42,Espinaca,150,Cena,34.5,4.35,5.4,0.6
470,23,2025-03-25,23,Yogur natural,100,MeriendaTarde,59.0,10.0,3.6,0.4
471,23,2025-03-27,23,Yogur natural,150,Desayuno,88.5,15.0,5.4,0.6
471,23,2025-03-27,15,Atún en agua,100,Almuerzo,116.0,26.0,0.0,1.0
471,23,2025-03-27,41,Brócoli,150,Almuerzo,51.0,4.2,9.9,0.6
471,23,2025-03-27,2,Arroz integral cocido,300,Almuerzo,336.0,7.8,70.5,2.7
471,23,2025-03-27,16,Salmón,100,Cena,208.0,20.0,0.0,13.0
471,23,2025-03-27,42,Espinaca,100,Cena,23.0,2.9,3.6,0.4
472,23,2025-03-28,33,Naranja,150,Desayuno,70.5,1.35,18.0,0.15
472,23,2025-03-28,19,Clara de huevo,250,Desayuno,130.0,27.5,1.75,0.5
472,23,2025-03-28,16,Salmón,250,Almuerzo,520.0,50.0,0.0,32.5
472,23,2025-03-28,15,Atún en agua,100,Almuerzo,116.0,26.0,0.0,1.0
472,23,2025-03-28,41,Brócoli,150,Cena,51.0,4.2,9.9,0.6
472,23,2025-03-28,11,Pechuga de pollo,100,Cena,165.0,31.0,0.0,3.6
473,23,2025-03-30,4,Pan integral,200,Desayuno,494.0,26.0,82.0,6.8
473,23,2025-03-30,42,Espinaca,300,Almuerzo,69.0,8.7,10.8,1.2
473,23,2025-03-30,6,Pasta cocida,300,Almuerzo,474.0,17.4,93.0,2.7
473,23,2025-03-30,44,Tomate,200,Almuerzo,36.0,1.8,7.8,0.4
473,23,2025-03-30,42,Espinaca,150,Cena,34.5,4.35,5.4,0.6
473,23,2025-03-30,13,Carne molida res 90%,200,Cena,352.0,52.0,0.0,16.0
473,23,2025-03-30,33,Naranja,100,MeriendaTarde,47.0,0.9,12.0,0.1
474,24,2025-01-01,19,Clara de huevo,150,Desayuno,78.0,16.5,1.05,0.3
474,24,2025-01-01,2,Arroz integral cocido,100,Almuerzo,112.0,2.6,23.5,0.9
474,24,2025-01-01,44,Tomate,200,Almuerzo,36.0,1.8,7.8,0.4
474,24,2025-01-01,41,Brócoli,200,Cena,68.0,5.6,13.2,0.8
474,24,2025-01-01,13,Carne molida res 90%,100,Cena,176.0,26.0,0.0,8.0
475,24,2025-01-03,4,Pan integral,150,Desayuno,370.5,19.5,61.5,5.1
475,24,2025-01-03,5,Avena en hojuelas,150,Desayuno,583.5,25.5,99.0,10.5
475,24,2025-01-03,1,Arroz blanco cocido,200,Almuerzo,260.0,5.4,56.4,0.6
475,24,2025-01-03,6,Pasta cocida,250,Almuerzo,395.0,14.5,77.5,2.25
475,24,2025-01-03,42,Espinaca,100,Almuerzo,23.0,2.9,3.6,0.4
475,24,2025-01-03,41,Brócoli,200,Cena,68.0,5.6,13.2,0.8
475,24,2025-01-03,48,Aguacate,200,Cena,320.0,4.0,18.0,30.0
476,24,2025-01-17,3,Pan blanco,150,Desayuno,397.5,13.5,73.5,4.8
476,24,2025-01-17,5,Avena en hojuelas,200,Desayuno,778.0,34.0,132.0,14.0
476,24,2025-01-17,6,Pasta cocida,200,Almuerzo,316.0,11.6,62.0,1.8
476,24,2025-01-17,16,Salmón,300,Almuerzo,624.0,60.0,0.0,39.0
476,24,2025-01-17,41,Brócoli,300,Almuerzo,102.0,8.4,19.8,1.2
476,24,2025-01-17,13,Carne molida res 90%,150,Cena,264.0,39.0,0.0,12.0
477,24,2025-01-18,33,Naranja,150,Desayuno,70.5,1.35,18.0,0.15
477,24,2025-01-18,16,Salmón,100,Almuerzo,208.0,20.0,0.0,13.0
477,24,2025-01-18,42,Espinaca,150,Almuerzo,34.5,4.35,5.4,0.6
477,24,2025-01-18,13,Carne molida res 90%,200,Cena,352.0,52.0,0.0,16.0
477,24,2025-01-18,48,Aguacate,200,Cena,320.0,4.0,18.0,30.0
477,24,2025-01-18,31,Manzana,100,MeriendaTarde,52.0,0.3,14.0,0.2
478,24,2025-01-21,31,Manzana,200,Desayuno,104.0,0.6,28.0,0.4
478,24,2025-01-21,13,Carne molida res 90%,200,Almuerzo,352.0,52.0,0.0,16.0
478,24,2025-01-21,2,Arroz integral cocido,150,Almuerzo,168.0,3.9,35.25,1.35
478,24,2025-01-21,42,Espinaca,250,Almuerzo,57.5,7.25,9.0,1.0
478,24,2025-01-21,41,Brócoli,100,Cena,34.0,2.8,6.6,0.4
478,24,2025-01-21,13,Carne molida res 90%,100,Cena,176.0,26.0,0.0,8.0
478,24,2025-01-21,56,Mantequilla de mani,30,MeriendaTarde,176.4,7.5,6.0,15.0
479,24,2025-01-28,23,Yogur natural,150,Desayuno,88.5,15.0,5.4,0.6
479,24,2025-01-28,15,Atún en agua,150,Almuerzo,174.0,39.0,0.0,1.5
479,24,2025-01-28,16,Salmón,150,Almuerzo,312.0,30.0,0.0,19.5
479,24,2025-01-28,6,Pasta cocida,300,Almuerzo,474.0,17.4,93.0,2.7
479,24,2025-01-28,13,Carne molida res 90%,100,Cena,176.0,26.0,0.0,8.0
480,24,2025-01-31,19,Clara de huevo,100,Desayuno,52.0,11.0,0.7,0.2
480,24,2025-01-31,32,Banano,100,Desayuno,89.0,1.1,23.0,0.3
480,24,2025-01-31,11,Pechuga de pollo,250,Almuerzo,412.5,77.5,0.0,9.0
480,24,2025-01-31,13,Carne molida res 90%,200,Almuerzo,352.0,52.0,0.0,16.0
480,24,2025-01-31,1,Arroz blanco cocido,200,Cena,260.0,5.4,56.4,0.6
480,24,2025-01-31,6,Pasta cocida,150,Cena,237.0,8.7,46.5,1.35
481,24,2025-02-04,23,Yogur natural,250,Desayuno,147.5,25.0,9.0,1.0
481,24,2025-02-04,21,Leche entera,100,Desayuno,61.0,3.2,4.8,3.3
481,24,2025-02-04,16,Salmón,200,Almuerzo,416.0,40.0,0.0,26.0
481,24,2025-02-04,2,Arroz integral cocido,150,Almuerzo,168.0,3.9,35.25,1.35
481,24,2025-02-04,42,Espinaca,250,Almuerzo,57.5,7.25,9.0,1.0
481,24,2025-02-04,41,Brócoli,200,Cena,68.0,5.6,13.2,0.8
481,24,2025-02-04,48,Aguacate,200,Cena,320.0,4.0,18.0,30.0
481,24,2025-02-04,31,Manzana,100,MeriendaTarde,52.0,0.3,14.0,0.2
482,24,2025-02-14,21,Leche entera,250,Desayuno,152.5,8.0,12.0,8.25
482,24,2025-02-14,33,Naranja,100,Desayuno,47.0,0.9,12.0,0.1
482,24,2025-02-14,11,Pechuga de pollo,150,Almuerzo,247.5,46.5,0.0,5.4
482,24,2025-02-14,15,Atún en agua,300,Almuerzo,348.0,78.0,0.0,3.0
482,24,2025-02-14,16,Salmón,100,Almuerzo,208.0,20.0,0.0,13.0
482,24,2025-02-14,42,Espinaca,200,Cena,46.0,5.8,7.2,0.8
482,24,2025-02-14,32,Banano,100,MeriendaTarde,89.0,1.1,23.0,0.3
483,24,2025-02-20,33,Naranja,250,Desayuno,117.5,2.25,30.0,0.25
483,24,2025-02-20,6,Pasta cocida,150,Almuerzo,237.0,8.7,46.5,1.35
483,24,2025-02-20,11,Pechuga de pollo,200,Almuerzo,330.0,62.0,0.0,7.2
483,24,2025-02-20,41,Brócoli,100,Almuerzo,34.0,2.8,6.6,0.4
483,24,2025-02-20,41,Brócoli,200,Cena,68.0,5.6,13.2,0.8
483,24,2025-02-20,11,Pechuga de pollo,100,Cena,165.0,31.0,0.0,3.6
483,24,2025-02-20,32,Banano,100,MeriendaTarde,89.0,1.1,23.0,0.3
484,24,2025-02-22,33,Naranja,200,Desayuno,94.0,1.8,24.0,0.2
484,24,2025-02-22,44,Tomate,150,Almuerzo,27.0,1.35,5.85,0.3
484,24,2025-02-22,11,Pechuga de pollo,300,Almuerzo,495.0,93.0,0.0,10.8
484,24,2025-02-22,42,Espinaca,300,Almuerzo,69.0,8.7,10.8,1.2
484,24,2025-02-22,6,Pasta cocida,100,Cena,158.0,5.8,31.0,0.9
484,24,2025-02-22,48,Aguacate,100,Cena,160.0,2.0,9.0,15.0
484,24,2025-02-22,51,Almendras,30,MeriendaTarde,173.7,6.3,6.6,15.0
485,24,2025-02-25,32,Banano,150,Desayuno,133.5,1.65,34.5,0.45
485,24,2025-02-25,23,Yogur natural,150,Desayuno,88.5,15.0,5.4,0.6
485,24,2025-02-25,2,Arroz integral cocido,100,Almuerzo,112.0,2.6,23.5,0.9
485,24,2025-02-25,41,Brócoli,200,Almuerzo,68.0,5.6,13.2,0.8
485,24,2025-02-25,16,Salmón,150,Almuerzo,312.0,30.0,0.0,19.5
485,24,2025-02-25,48,Aguacate,200,Cena,320.0,4.0,18.0,30.0
486,24,2025-02-28,21,Leche entera,250,Desayuno,152.5,8.0,12.0,8.25
486,24,2025-02-28,32,Banano,200,Desayuno,178.0,2.2,46.0,0.6
486,24,2025-02-28,15,Atún en agua,300,Almuerzo,348.0,78.0,0.0,3.0
486,24,2025-02-28,11,Pechuga de pollo,100,Almuerzo,165.0,31.0,0.0,3.6
486,24,2025-02-28,16,Salmón,300,Almuerzo,624.0,60.0,0.0,39.0
486,24,2025-02-28,11,Pechuga de pollo,200,Cena,330.0,62.0,0.0,7.2
486,24,2025-02-28,23,Yogur natural,100,MeriendaTarde,59.0,10.0,3.6,0.4
487,24,2025-03-12,3,Pan blanco,200,Desayuno,530.0,18.0,98.0,6.4
487,24,2025-03-12,16,Salmón,100,Almuerzo,208.0,20.0,0.0,13.0
487,24,2025-03-12,15,Atún en agua,250,Almuerzo,290.0,65.0,0.0,2.5
487,24,2025-03-12,2,Arroz integral cocido,300,Almuerzo,336.0,7.8,70.5,2.7
487,24,2025-03-12,13,Carne molida res 90%,200,Cena,352.0,52.0,0.0,16.0
488,24,2025-03-14,5,Avena en hojuelas,200,Desayuno,778.0,34.0,132.0,14.0
488,24,2025-03-14,23,Yogur natural,150,Desayuno,88.5,15.0,5.4,0.6
488,24,2025-03-14,15,Atún en agua,150,Almuerzo,174.0,39.0,0.0,1.5
488,24,2025-03-14,6,Pasta cocida,300,Almuerzo,474.0,17.4,93.0,2.7
488,24,2025-03-14,16,Salmón,150,Cena,312.0,30.0,0.0,19.5
488,24,2025-03-14,6,Pasta cocida,200,Cena,316.0,11.6,62.0,1.8
488,24,2025-03-14,32,Banano,100,MeriendaTarde,89.0,1.1,23.0,0.3
489,24,2025-03-15,5,Avena en hojuelas,200,Desayuno,778.0,34.0,132.0,14.0
489,24,2025-03-15,18,Huevo entero,100,Desayuno,155.0,13.0,1.1,11.0
489,24,2025-03-15,44,Tomate,300,Almuerzo,54.0,2.7,11.7,0.6
489,24,2025-03-15,2,Arroz integral cocido,100,Almuerzo,112.0,2.6,23.5,0.9
489,24,2025-03-15,11,Pechuga de pollo,100,Cena,165.0,31.0,0.0,3.6
489,24,2025-03-15,1,Arroz blanco cocido,200,Cena,260.0,5.4,56.4,0.6
489,24,2025-03-15,23,Yogur natural,100,MeriendaTarde,59.0,10.0,3.6,0.4
490,24,2025-03-17,21,Leche entera,100,Desayuno,61.0,3.2,4.8,3.3
490,24,2025-03-17,4,Pan integral,200,Desayuno,494.0,26.0,82.0,6.8
490,24,2025-03-17,44,Tomate,200,Almuerzo,36.0,1.8,7.8,0.4
490,24,2025-03-17,41,Brócoli,300,Almuerzo,102.0,8.4,19.8,1.2
490,24,2025-03-17,42,Espinaca,100,Cena,23.0,2.9,3.6,0.4
490,24,2025-03-17,13,Carne molida res 90%,150,Cena,264.0,39.0,0.0,12.0
490,24,2025-03-17,56,Mantequilla de mani,30,MeriendaTarde,176.4,7.5,6.0,15.0
491,24,2025-03-22,33,Naranja,150,Desayuno,70.5,1.35,18.0,0.15
491,24,2025-03-22,6,Pasta cocida,150,Almuerzo,237.0,8.7,46.5,1.35
491,24,2025-03-22,13,Carne molida res 90%,150,Almuerzo,264.0,39.0,0.0,12.0
491,24,2025-03-22,42,Espinaca,100,Almuerzo,23.0,2.9,3.6,0.4
491,24,2025-03-22,13,Carne molida res 90%,150,Cena,264.0,39.0,0.0,12.0
491,24,2025-03-22,48,Aguacate,150,Cena,240.0,3.0,13.5,22.5
491,24,2025-03-22,56,Mantequilla de mani,30,MeriendaTarde,176.4,7.5,6.0,15.0
492,24,2025-03-23,33,Naranja,100,Desayuno,47.0,0.9,12.0,0.1
492,24,2025-03-23,21,Leche entera,100,Desayuno,61.0,3.2,4.8,3.3
492,24,2025-03-23,1,Arroz blanco cocido,250,Almuerzo,325.0,6.75,70.5,0.75
492,24,2025-03-23,11,Pechuga de pollo,100,Almuerzo,165.0,31.0,0.0,3.6
492,24,2025-03-23,41,Brócoli,200,Almuerzo,68.0,5.6,13.2,0.8
492,24,2025-03-23,6,Pasta cocida,150,Cena,237.0,8.7,46.5,1.35
492,24,2025-03-23,42,Espinaca,150,Cena,34.5,4.35,5.4,0.6
493,24,2025-03-29,31,Manzana,100,Desayuno,52.0,0.3,14.0,0.2
493,24,2025-03-29,23,Yogur natural,200,Desayuno,118.0,20.0,7.2,0.8
493,24,2025-03-29,6,Pasta cocida,250,Almuerzo,395.0,14.5,77.5,2.25
493,24,2025-03-29,42,Espinaca,250,Almuerzo,57.5,7.25,9.0,1.0
493,24,2025-03-29,1,Arroz blanco cocido,200,Cena,260.0,5.4,56.4,0.6
494,25,2025-01-03,33,Naranja,100,Desayuno,47.0,0.9,12.0,0.1
494,25,2025-01-03,32,Banano,150,Desayuno,133.5,1.65,34.5,0.45
494,25,2025-01-03,41,Brócoli,100,Almuerzo,34.0,2.8,6.6,0.4
494,25,2025-01-03,16,Salmón,300,Almuerzo,624.0,60.0,0.0,39.0
494,25,2025-01-03,16,Salmón,150,Cena,312.0,30.0,0.0,19.5
494,25,2025-01-03,11,Pechuga de pollo,100,Cena,165.0,31.0,0.0,3.6
495,25,2025-01-06,32,Banano,100,Desayuno,89.0,1.1,23.0,0.3
495,25,2025-01-06,1,Arroz blanco cocido,150,Almuerzo,195.0,4.05,42.3,0.45
495,25,2025-01-06,2,Arroz integral cocido,100,Almuerzo,112.0,2.6,23.5,0.9
495,25,2025-01-06,42,Espinaca,100,Cena,23.0,2.9,3.6,0.4
496,25,2025-01-08,31,Manzana,200,Desayuno,104.0,0.6,28.0,0.4
496,25,2025-01-08,18,Huevo entero,150,Desayuno,232.5,19.5,1.65,16.5
496,25,2025-01-08,6,Pasta cocida,150,Almuerzo,237.0,8.7,46.5,1.35
496,25,2025-01-08,44,Tomate,250,Almuerzo,45.0,2.25,9.75,0.5
496,25,2025-01-08,13,Carne molida res 90%,250,Almuerzo,440.0,65.0,0.0,20.0
496,25,2025-01-08,1,Arroz blanco cocido,100,Cena,130.0,2.7,28.2,0.3
496,25,2025-01-08,11,Pechuga de pollo,200,Cena,330.0,62.0,0.0,7.2
497,25,2025-01-13,33,Naranja,200,Desayuno,94.0,1.8,24.0,0.2
497,25,2025-01-13,2,Arroz integral cocido,150,Almuerzo,168.0,3.9,35.25,1.35
497,25,2025-01-13,1,Arroz blanco cocido,200,Almuerzo,260.0,5.4,56.4,0.6
497,25,2025-01-13,48,Aguacate,100,Cena,160.0,2.0,9.0,15.0
497,25,2025-01-13,51,Almendras,30,MeriendaTarde,173.7,6.3,6.6,15.0
498,25,2025-01-18,21,Leche entera,150,Desayuno,91.5,4.8,7.2,4.95
